competitor_app_id,competitor_title,keyword,ranking,is_typo,volume,score
6749480794,Plant Identifier: WisePlant AI,identify plants free,4,False,38,75.98
1557446434,Plant Identifier & Care App,trugreen lawn care,10,False,38,62.39
6448908389,Coin Identifier - CoinScan,coins,1,False,38,84.64
6448908389,Coin Identifier - CoinScan,coin app,15,False,38,33.91
1665672552,Coin ID: Coin Value Identifier,coin app,7,False,38,61.94
1665672552,Coin ID: Coin Value Identifier,coin snap identify coin value,7,False,38,61.94
1665672552,Coin ID: Coin Value Identifier,coins,12,False,38,44.46
600547573,PlantNet,flower identifier free app,7,False,37,47.9
600547573,PlantNet,plant parent free,14,False,37,29.95
600547573,PlantNet,free plant care app free,15,False,37,27.92
6749480794,Plant Identifier: WisePlant AI,plant ai,2,False,37,83.72
6749480794,Plant Identifier: WisePlant AI,flower identifier free app,3,False,37,78.72
6749480794,Plant Identifier: WisePlant AI,plant parent free,3,False,37,78.72
6749480794,Plant Identifier: WisePlant AI,free plant care app free,4,False,37,73.98
6749480794,Plant Identifier: WisePlant AI,plantin app,27,False,37,14.3
1557446434,Plant Identifier & Care App,free plant care app free,10,False,37,60.75
1557446434,Plant Identifier & Care App,plantin app,15,False,37,43.11
1557446434,Plant Identifier & Care App,plant parent free,20,False,37,29.97
1603599822,"Plant Identifier, Care: Planty",free plant care app free,1,False,37,74.17
1603599822,"Plant Identifier, Care: Planty",plant parent free,11,False,37,39.15
1603599822,"Plant Identifier, Care: Planty",plantin app,16,False,37,27.68
1603599822,"Plant Identifier, Care: Planty",flower identifier free app,22,False,37,17.74
6448908389,Coin Identifier - CoinScan,coinoscope free,12,False,37,40.65
1665672552,Coin ID: Coin Value Identifier,coinoscope free,4,False,37,72.96
6749480794,Plant Identifier: WisePlant AI,free plant diagnosis,3,False,36,76.6
6749480794,Plant Identifier: WisePlant AI,free plant health app,3,False,36,76.6
1557446434,Plant Identifier & Care App,free plant diagnosis,7,False,36,71.96
1557446434,Plant Identifier & Care App,free plant health app,22,False,36,25.05
1603599822,"Plant Identifier, Care: Planty",free plant health app,2,False,36,67.9
1603599822,"Plant Identifier, Care: Planty",free plant diagnosis,9,False,36,43.53
6448908389,Coin Identifier - CoinScan,free coin identifier coin checker,20,False,36,22.33
6448908389,Coin Identifier - CoinScan,pcgs coinfacts,20,False,36,22.33
1665672552,Coin ID: Coin Value Identifier,pcgs coinfacts,4,False,36,70.99
1665672552,Coin ID: Coin Value Identifier,coinoscope,6,False,36,62.57
1665672552,Coin ID: Coin Value Identifier,free coin identifier coin checker,13,False,36,39.33
6749484762,Insect Identifier - BugWise,insect identifier,3,False,36,80.0
600547573,PlantNet,grass identifier,11,False,35,34.8
6749480794,Plant Identifier: WisePlant AI,grass identifier,4,False,35,69.98
6737475682,Antique Identifier & Scanner,curio antique identifier,46,False,35,44.62
6737475682,Antique Identifier & Scanner,antique identifier zophi,76,False,35,0.34
6448908389,Coin Identifier - CoinScan,coin value identifier free,8,False,35,50.21
6448908389,Coin Identifier - CoinScan,coinme,17,False,35,27.07
1665672552,Coin ID: Coin Value Identifier,coin value identifier free,7,False,35,57.05
6749484762,Insect Identifier - BugWise,spider identifier,4,False,35,73.09
600547573,PlantNet,plant identifier free of ads,6,False,34,46.93
600547573,PlantNet,plant identification free,7,False,34,44.01
600547573,PlantNet,plantin app free,8,False,34,41.25
600547573,PlantNet,identify plants,9,False,34,38.63
600547573,PlantNet,plant finder,10,False,34,36.15
6749480794,Plant Identifier: WisePlant AI,free plant disease identifier,2,False,34,76.93
6749480794,Plant Identifier: WisePlant AI,identify plants,2,False,34,76.93
6749480794,Plant Identifier: WisePlant AI,plant identification free,3,False,34,72.34
6749480794,Plant Identifier: WisePlant AI,plant finder,4,False,34,67.98
6749480794,Plant Identifier: WisePlant AI,plant parent,29,False,34,11.13
1557446434,Plant Identifier & Care App,trugreen,3,False,34,87.5
1557446434,Plant Identifier & Care App,free plant disease identifier,6,False,34,72.46
1557446434,Plant Identifier & Care App,plantin app free,10,False,34,55.82
1557446434,Plant Identifier & Care App,identify plants,16,False,34,36.9
1557446434,Plant Identifier & Care App,plant parent,21,False,34,25.53
1603599822,"Plant Identifier, Care: Planty",plant identifier free of ads,5,False,34,53.22
1603599822,"Plant Identifier, Care: Planty",plantin app free,5,False,34,53.22
1603599822,"Plant Identifier, Care: Planty",free plant disease identifier,8,False,34,43.9
1603599822,"Plant Identifier, Care: Planty",plant identification free,20,False,34,18.98
1603599822,"Plant Identifier, Care: Planty",plant parent,22,False,34,16.3
1603599822,"Plant Identifier, Care: Planty",plant nanny,25,False,34,12.88
6448908389,Coin Identifier - CoinScan,coin scan,1,False,34,75.73
6448908389,Coin Identifier - CoinScan,coinin coin scan identifier free,6,False,34,55.49
6448908389,Coin Identifier - CoinScan,coin id scanner,11,False,34,39.98
6448908389,Coin Identifier - CoinScan,heritcoin,12,False,34,37.36
1665672552,Coin ID: Coin Value Identifier,heritcoin,4,False,34,67.05
1665672552,Coin ID: Coin Value Identifier,coin id scanner,6,False,34,59.09
1665672552,Coin ID: Coin Value Identifier,coinin coin scan identifier free,7,False,34,55.42
1665672552,Coin ID: Coin Value Identifier,coin scan,10,False,34,45.52
6749484762,Insect Identifier - BugWise,bugsnax,13,False,34,39.33
600547573,PlantNet,plant net,1,False,33,62.16
600547573,PlantNet,free plant identifier,6,False,33,45.55
600547573,PlantNet,flower identifier,10,False,33,35.09
600547573,PlantNet,plant scanner,11,False,33,32.81
600547573,PlantNet,free tree identifier,13,False,33,28.63
6749480794,Plant Identifier: WisePlant AI,free plant identifier,2,False,33,74.67
6749480794,Plant Identifier: WisePlant AI,flower identifier,3,False,33,70.21
6749480794,Plant Identifier: WisePlant AI,plant scanner,3,False,33,70.21
6749480794,Plant Identifier: WisePlant AI,free tree identifier,4,False,33,65.98
6749480794,Plant Identifier: WisePlant AI,plant care free,4,False,33,65.98
6749480794,Plant Identifier: WisePlant AI,plant net,24,False,33,16.24
1557446434,Plant Identifier & Care App,plant care free,16,False,33,35.82
1557446434,Plant Identifier & Care App,free plant identifier,19,False,33,28.79
1557446434,Plant Identifier & Care App,plant net,19,False,33,28.79
1603599822,"Plant Identifier, Care: Planty",plant care free,1,False,33,66.15
1603599822,"Plant Identifier, Care: Planty",free plant identifier,8,False,33,42.61
6448908389,Coin Identifier - CoinScan,coin checker,1,False,33,73.5
6448908389,Coin Identifier - CoinScan,coin id,1,False,33,73.5
6448908389,Coin Identifier - CoinScan,coin scanner coin identifier,3,False,33,65.03
6448908389,Coin Identifier - CoinScan,coinsnap free,12,False,33,36.26
6448908389,Coin Identifier - CoinScan,free coin scanner,19,False,33,22.05
1665672552,Coin ID: Coin Value Identifier,coin id,5,False,33,61.11
1665672552,Coin ID: Coin Value Identifier,coin scanner coin identifier,7,False,33,53.79
1665672552,Coin ID: Coin Value Identifier,coinsnap free,9,False,33,47.21
1665672552,Coin ID: Coin Value Identifier,coin checker,11,False,33,41.32
1665672552,Coin ID: Coin Value Identifier,free coin scanner,12,False,33,38.61
6749484762,Insect Identifier - BugWise,picture insect bug identifier,1,False,33,82.89
6749484762,Insect Identifier - BugWise,bug,2,False,33,77.99
600547573,PlantNet,leafsnap,6,False,32,44.17
600547573,PlantNet,plant snap free,6,False,32,44.17
600547573,PlantNet,free plant identifier free,7,False,32,41.43
6749480794,Plant Identifier: WisePlant AI,plant health,2,False,32,72.41
6749480794,Plant Identifier: WisePlant AI,plant helper free,2,False,32,72.41
6749480794,Plant Identifier: WisePlant AI,plant snap free,3,False,32,68.09
6749480794,Plant Identifier: WisePlant AI,free plant identifier free,4,False,32,63.98
1557446434,Plant Identifier & Care App,free plant identifier free,6,False,32,68.2
1557446434,Plant Identifier & Care App,plant snap free,15,False,32,37.29
1557446434,Plant Identifier & Care App,leafsnap,18,False,32,30.05
1557446434,Plant Identifier & Care App,plant helper free,19,False,32,27.92
1603599822,"Plant Identifier, Care: Planty",plant helper free,1,False,32,64.15
1603599822,"Plant Identifier, Care: Planty",plant health,9,False,32,38.69
1603599822,"Plant Identifier, Care: Planty",free plant identifier free,16,False,32,23.94
1603599822,"Plant Identifier, Care: Planty",leafsnap,16,False,32,23.94
1603599822,"Plant Identifier, Care: Planty",plant snap free,17,False,32,22.28
6448908389,Coin Identifier - CoinScan,coin value,9,False,32,42.99
6448908389,Coin Identifier - CoinScan,coin snap free,22,False,32,17.05
1665672552,Coin ID: Coin Value Identifier,coin value,7,False,32,52.16
1665672552,Coin ID: Coin Value Identifier,coin snap free,11,False,32,40.06
6749484762,Insect Identifier - BugWise,picture insect,2,False,32,75.62
600547573,PlantNet,free plant apps for iphone,3,False,31,51.67
600547573,PlantNet,plant app plant identifier,8,False,31,37.61
600547573,PlantNet,free sick plant app,12,False,31,28.81
6749480794,Plant Identifier: WisePlant AI,plant app plant identifier,2,False,31,70.14
6749480794,Plant Identifier: WisePlant AI,plant health free,2,False,31,70.14
6749480794,Plant Identifier: WisePlant AI,plant scanner free,3,False,31,65.96
6749480794,Plant Identifier: WisePlant AI,free sick plant app,4,False,31,61.98
1557446434,Plant Identifier & Care App,gardyn,4,False,31,74.97
1557446434,Plant Identifier & Care App,free plant apps for iphone,9,False,31,54.39
1557446434,Plant Identifier & Care App,plant app plant identifier,10,False,31,50.9
1557446434,Plant Identifier & Care App,plant life,18,False,31,29.12
1557446434,Plant Identifier & Care App,free sick plant app,19,False,31,27.05
1557446434,Plant Identifier & Care App,plant health free,21,False,31,23.28
1603599822,"Plant Identifier, Care: Planty",plant health free,9,False,31,37.48
1603599822,"Plant Identifier, Care: Planty",free plant apps for iphone,11,False,31,32.8
1603599822,"Plant Identifier, Care: Planty",plant scanner free,14,False,31,26.7
1603599822,"Plant Identifier, Care: Planty",free sick plant app,18,False,31,20.07
1603599822,"Plant Identifier, Care: Planty",plant app plant identifier,20,False,31,17.3
1603599822,"Plant Identifier, Care: Planty",plant ai identification care,22,False,31,14.86
6737475682,Antique Identifier & Scanner,antique identifier by picture,87,False,31,0.01
6448908389,Coin Identifier - CoinScan,coin value checker free,12,False,31,34.06
6448908389,Coin Identifier - CoinScan,get coins,14,False,31,29.67
6448908389,Coin Identifier - CoinScan,coin appraisal free,16,False,31,25.76
1665672552,Coin ID: Coin Value Identifier,coin appraisal free,7,False,31,50.53
1665672552,Coin ID: Coin Value Identifier,coin value checker free,8,False,31,47.35
1665672552,Coin ID: Coin Value Identifier,get coins,10,False,31,41.5
600547573,PlantNet,totally free plant identifier,4,False,30,46.99
600547573,PlantNet,identificador de plantas gratis,7,False,30,38.84
600547573,PlantNet,plant id free,9,False,30,34.09
600547573,PlantNet,free plant app,10,False,30,31.9
600547573,PlantNet,free tree identification app,12,False,30,27.88
6749480794,Plant Identifier: WisePlant AI,plant identify,1,False,30,72.14
6749480794,Plant Identifier: WisePlant AI,free plant app,2,False,30,67.88
6749480794,Plant Identifier: WisePlant AI,diagnose plant problems,3,False,30,63.83
6749480794,Plant Identifier: WisePlant AI,free tree identification app,3,False,30,63.83
6749480794,Plant Identifier: WisePlant AI,plant apps,3,False,30,63.83
6749480794,Plant Identifier: WisePlant AI,plant id free,3,False,30,63.83
6749480794,Plant Identifier: WisePlant AI,totally free plant identifier,3,False,30,63.83
6749480794,Plant Identifier: WisePlant AI,identificador de plantas gratis,4,False,30,59.98
6749480794,Plant Identifier: WisePlant AI,nature identifier,4,False,30,59.98
1557446434,Plant Identifier & Care App,diagnose plant problems,7,False,30,59.96
1557446434,Plant Identifier & Care App,plant id free,15,False,30,34.96
1557446434,Plant Identifier & Care App,identificador de plantas gratis,16,False,30,32.56
1557446434,Plant Identifier & Care App,free plant app,19,False,30,26.18
1557446434,Plant Identifier & Care App,plant apps,20,False,30,24.3
1557446434,Plant Identifier & Care App,totally free plant identifier,22,False,30,20.87
1603599822,"Plant Identifier, Care: Planty",free plant app,5,False,30,46.96
1603599822,"Plant Identifier, Care: Planty",plant id free,12,False,30,29.66
1603599822,"Plant Identifier, Care: Planty",free tree identification app,15,False,30,24.09
1603599822,"Plant Identifier, Care: Planty",totally free plant identifier,15,False,30,24.09
1603599822,"Plant Identifier, Care: Planty",plant apps,21,False,30,15.53
1603599822,"Plant Identifier, Care: Planty",diagnose plant problems,22,False,30,14.39
6448908389,Coin Identifier - CoinScan,coin price,1,False,30,66.82
6448908389,Coin Identifier - CoinScan,coin in,8,False,30,43.04
6448908389,Coin Identifier - CoinScan,coin scanner value identifier,15,False,30,26.77
1665672552,Coin ID: Coin Value Identifier,coin in,6,False,30,52.14
1665672552,Coin ID: Coin Value Identifier,coin price,7,False,30,48.9
1665672552,Coin ID: Coin Value Identifier,coin scanner value identifier,8,False,30,45.83
1665672552,Coin ID: Coin Value Identifier,coin out,14,False,30,30.58
6749484762,Insect Identifier - BugWise,spider identifier free,2,False,30,70.9
6749484762,Insect Identifier - BugWise,free bug identifier,3,False,30,66.67
6749484762,Insect Identifier - BugWise,bug finder,4,False,30,62.65
600547573,PlantNet,picturethis,5,False,29,42.65
600547573,PlantNet,plantsnap,5,False,29,42.65
600547573,PlantNet,wood identifier,12,False,29,26.95
6749480794,Plant Identifier: WisePlant AI,free plant doctor,2,False,29,65.62
6749480794,Plant Identifier: WisePlant AI,plant ai free,2,False,29,65.62
6749480794,Plant Identifier: WisePlant AI,plant diagnosis,2,False,29,65.62
6749480794,Plant Identifier: WisePlant AI,identify flowers,3,False,29,61.7
6749480794,Plant Identifier: WisePlant AI,plant detector,3,False,29,61.7
1557446434,Plant Identifier & Care App,free plant doctor,3,False,29,74.63
1557446434,Plant Identifier & Care App,picturethis,9,False,29,50.88
1557446434,Plant Identifier & Care App,greg,10,False,29,47.61
1557446434,Plant Identifier & Care App,plant ai free,12,False,29,41.61
1557446434,Plant Identifier & Care App,plant diagnosis,15,False,29,33.79
1603599822,"Plant Identifier, Care: Planty",free plant doctor,7,False,29,39.95
1603599822,"Plant Identifier, Care: Planty",plant ai free,14,False,29,24.98
1603599822,"Plant Identifier, Care: Planty",plant diagnosis,22,False,29,13.91
6448908389,Coin Identifier - CoinScan,free coin app,9,False,29,38.96
6448908389,Coin Identifier - CoinScan,free coin value,12,False,29,31.86
6448908389,Coin Identifier - CoinScan,coinapp,15,False,29,25.88
1665672552,Coin ID: Coin Value Identifier,coin chef,6,False,29,50.4
1665672552,Coin ID: Coin Value Identifier,coinapp,8,False,29,44.3
1665672552,Coin ID: Coin Value Identifier,free coin app,8,False,29,44.3
1665672552,Coin ID: Coin Value Identifier,free coin value,9,False,29,41.49
1665672552,Coin ID: Coin Value Identifier,pcgs,15,False,29,27.55
600547573,PlantNet,picturethis plant identifier free,5,False,28,41.18
6749480794,Plant Identifier: WisePlant AI,plant disease identifier,2,False,28,63.36
6749480794,Plant Identifier: WisePlant AI,ai plant identifier,3,False,28,59.57
6749480794,Plant Identifier: WisePlant AI,leaf identifier,4,False,28,55.98
6749480794,Plant Identifier: WisePlant AI,tree id,4,False,28,55.98
1557446434,Plant Identifier & Care App,plantum,9,False,28,49.12
1557446434,Plant Identifier & Care App,ئارامیا روحێ,14,False,28,35.0
1557446434,Plant Identifier & Care App,picturethis plant identifier free,15,False,28,32.62
1557446434,Plant Identifier & Care App,plant disease identifier,19,False,28,24.43
1557446434,Plant Identifier & Care App,ai plant identifier,20,False,28,22.68
1603599822,"Plant Identifier, Care: Planty",plant disease identifier,6,False,28,41.13
1603599822,"Plant Identifier, Care: Planty",picturethis plant identifier free,21,False,28,14.49
6448908389,Coin Identifier - CoinScan,coin check,1,False,28,62.37
6448908389,Coin Identifier - CoinScan,coin finder,1,False,28,62.37
6448908389,Coin Identifier - CoinScan,cointracker,4,False,28,51.85
6448908389,Coin Identifier - CoinScan,rare coin identifier,10,False,28,35.2
6448908389,Coin Identifier - CoinScan,coin value checker,13,False,28,28.72
6448908389,Coin Identifier - CoinScan,coin castle,16,False,28,23.27
1665672552,Coin ID: Coin Value Identifier,coin finder,7,False,28,45.64
1665672552,Coin ID: Coin Value Identifier,coin check,8,False,28,42.77
1665672552,Coin ID: Coin Value Identifier,coin keeper,8,False,28,42.77
1665672552,Coin ID: Coin Value Identifier,coin value checker,8,False,28,42.77
1665672552,Coin ID: Coin Value Identifier,rare coin identifier,9,False,28,40.06
1665672552,Coin ID: Coin Value Identifier,coin collecting,10,False,28,37.49
1665672552,Coin ID: Coin Value Identifier,cointracker,11,False,28,35.06
1665672552,Coin ID: Coin Value Identifier,ngc coin,11,False,28,35.06
600547573,PlantNet,pl ntnet,2,False,27,47.86
600547573,PlantNet,free flower identifier,5,False,27,39.71
600547573,PlantNet,free identify plants app,5,False,27,39.71
600547573,PlantNet,what plant is this,8,False,27,32.76
600547573,PlantNet,leaf identification,10,False,27,28.71
600547573,PlantNet,arbor,11,False,27,26.85
600547573,PlantNet,leaf identification free,11,False,27,26.85
6749480794,Plant Identifier: WisePlant AI,plant doctor,2,False,27,61.09
6749480794,Plant Identifier: WisePlant AI,free flower identifier,3,False,27,57.45
6749480794,Plant Identifier: WisePlant AI,identify trees free,3,False,27,57.45
6749480794,Plant Identifier: WisePlant AI,leaf identification,3,False,27,57.45
6749480794,Plant Identifier: WisePlant AI,plant id app,3,False,27,57.45
6749480794,Plant Identifier: WisePlant AI,sick plant free,3,False,27,57.45
6749480794,Plant Identifier: WisePlant AI,leaf identification free,4,False,27,53.98
6749480794,Plant Identifier: WisePlant AI,plant tracker,4,False,27,53.98
6749480794,Plant Identifier: WisePlant AI,sick plant app,4,False,27,53.98
6749480794,Plant Identifier: WisePlant AI,what plant is this,5,False,27,50.7
1557446434,Plant Identifier & Care App,plantix,12,False,27,38.74
1557446434,Plant Identifier & Care App,plantai identifier diagnose,17,False,27,27.27
1557446434,Plant Identifier & Care App,free identify plants app,18,False,27,25.36
1557446434,Plant Identifier & Care App,plant doctor,19,False,27,23.56
1557446434,Plant Identifier & Care App,plant id app,19,False,27,23.56
1603599822,"Plant Identifier, Care: Planty",sick plant free,7,False,27,37.19
1603599822,"Plant Identifier, Care: Planty",free identify plants app,15,False,27,21.68
1603599822,"Plant Identifier, Care: Planty",sick plant app,18,False,27,17.48
1603599822,"Plant Identifier, Care: Planty",plant doctor,20,False,27,15.07
1603599822,"Plant Identifier, Care: Planty",identify trees free,22,False,27,12.95
1603599822,"Plant Identifier, Care: Planty",leaf identification free,22,False,27,12.95
1603599822,"Plant Identifier, Care: Planty",plant tracker,23,False,27,11.98
6448908389,Coin Identifier - CoinScan,coin identifier free,14,False,27,25.84
6448908389,Coin Identifier - CoinScan,penny scanner,18,False,27,19.42
1665672552,Coin ID: Coin Value Identifier,coin identifier free,9,False,27,38.63
6749484762,Insect Identifier - BugWise,butterfly identifier,2,False,27,63.81
600547573,PlantNet,plantnet plant identification,1,False,26,48.98
600547573,PlantNet,picture this free,3,False,26,43.33
600547573,PlantNet,plant identifier apps,3,False,26,43.33
600547573,PlantNet,plantora,3,False,26,43.33
600547573,PlantNet,free leaf identifier,4,False,26,40.72
600547573,PlantNet,plantsnap free,4,False,26,40.72
600547573,PlantNet,plant snap,5,False,26,38.24
600547573,PlantNet,picturethisai,6,False,26,35.89
600547573,PlantNet,plantsnap plant identifier,8,False,26,31.54
600547573,PlantNet,plantapp,9,False,26,29.54
600547573,PlantNet,leaf snap tree identification,10,False,26,27.65
600547573,PlantNet,planet identifier free,10,False,26,27.65
6749480794,Plant Identifier: WisePlant AI,plantapp,1,False,26,62.53
6749480794,Plant Identifier: WisePlant AI,cuidado de plantas gratis,2,False,26,58.83
6749480794,Plant Identifier: WisePlant AI,planet identifier free,3,False,26,55.32
6749480794,Plant Identifier: WisePlant AI,plant care app,3,False,26,55.32
6749480794,Plant Identifier: WisePlant AI,plant sickness identifier,3,False,26,55.32
1557446434,Plant Identifier & Care App,plantapp,4,False,26,62.87
1557446434,Plant Identifier & Care App,picture this free,10,False,26,42.69
1557446434,Plant Identifier & Care App,plantsnap free,11,False,26,39.92
1557446434,Plant Identifier & Care App,plant identifier apps,13,False,26,34.83
1557446434,Plant Identifier & Care App,planet identifier free,14,False,26,32.5
1557446434,Plant Identifier & Care App,cuidado de plantas gratis,16,False,26,28.22
1557446434,Plant Identifier & Care App,plant care app,17,False,26,26.26
1557446434,Plant Identifier & Care App,plant snap,21,False,26,19.53
1603599822,"Plant Identifier, Care: Planty",planty,1,False,26,52.12
1603599822,"Plant Identifier, Care: Planty",plant identifier apps,17,False,26,18.1
1603599822,"Plant Identifier, Care: Planty",plant sickness identifier,17,False,26,18.1
1603599822,"Plant Identifier, Care: Planty",plantsnap free,17,False,26,18.1
